Category,Credits,Id,Description,Title
Peace and Conflict Studies Courses (PCS), 4 ,5500,"Current ethnic (racial, linguistic, religious, and cultural) conflicts regionally, nationally and internationally. Introduction to concepts and analytic perspectives for understanding ethnicity as a factor in nation building and maintenance. (Y)",(P S 5740) Ethnicity: The Politics of Conflict and Cooperation
Peace and Conflict Studies Courses (PCS), 1-4 ,5999,Prereq: consent of instructor. Intensive study with faculty member on peace-related topic; may include study abroad projects. For co-majors and non-majors. (T),Special Readings/Research
Peace and Conflict Studies Courses (PCS), 3 ,6000,Prereq: senior standing; PCS co-major or minor. Offered for undergraduate credit only. Students work with faculty on a semester research or creative project relevant to concepts studied in the program; serves as capstone program evaluative course. (T),Senior Seminar in Peace and Conflict Studies
Pharmaceutical Sciences Courses (PSC), 3 ,3110,"Prereq: admission to pharmacy program. Survey of biochemistry for pharmacy students, metabolism, and drug effects in the maintenance of normal human biochemistry and homeostasis. (F)",Pharmaceutical Biochemistry
Pharmaceutical Sciences Courses (PSC), 4 ,3120,Prereq: admission to pharmacy program. Principles of dosage form design and introduction to biopharmaceutics. (F),Dosage Form Design and Biopharmaceutics
Pharmaceutical Sciences Courses (PSC), 2 ,3210,Prereq: PSC 3110. Continuation of PSC 3110. (W),Biotechnology in Therapeutics
Pharmaceutical Sciences Courses (PSC), 3 ,3310,"Prereq: PHA 3030; coreq: PHA 3250, PSC 3210, PPR 3060, PPR 3070. Basic principles and applications of pharmacokinetics, drug metabolism, and pharmacogenetics. (Y)",Principles of Drug Disposition
Pharmaceutical Sciences Courses (PSC), 3 ,4320,Prereq: second professional year standing. General principles of pharmacology and medicinal chemistry. (Y),Principles of Drug Action
Pharmaceutical Sciences Courses (PSC), 3-4 ,5600,"Prereq: third professional year standing. Pharmacology and toxicology, both clinical and animal, associated with recreationally-used agents; treatment of acute and chronic problems associated with these agents; concept of chronic drug administration and abuse as disease state. (Y)",Drugs of Abuse
Pharmaceutical Sciences Courses (PSC), 1 (Max 2) ,5870,Prereq: consent of instructor. Open to undergraduates in good academic standing. Offered for undergraduate credit only. Reports and discussions on current literature and recent advances in the field. Assigned topics presented by students. (T),Seminar in Pharmacology
Pharmaceutical Sciences Courses (PSC), 2 ,5990,"Prereq: consent of instructor. No pharmacy program credit after complation of two credits of PSC 5991, PSC 5992, PPR 5990, except by consent of department chair. Offered for undergraduate credit only. (T)",Directed Study in Medicinal Chemistry
Pharmaceutical Sciences Courses (PSC), 2 ,5991,"Prereq: consent of instructor. No pharmacy program credit after completion of two credits of PSC 5990, PSC 5992, PPR 5990, except by consent of department chair. Offered for undergraduate credit only. (T)",Directed Study in Pharmaceutics
Pharmaceutical Sciences Courses (PSC), 2 ,5992,"Prereq: consent of instructor. Nopharmacy program credit after completion of two credits of PSC 5990, PSC 5991, PPR 5990, except by consent of department chair. Offered for undergraduate credit only. (T)",Directed Study in Pharmacology
Pharmaceutical Sciences Courses (PSC), 2 ,6000,"Prereq: last professional year, graduate, or graduate professional standing; consent of instructor. Discussion of practical applications and theoretical consideration in the design of new drug molecules. Topics include quantitative structure-activity relationships, metabolic antagonism, enzyme inhibition, and pro-drugs. (Y)",Fundamentals of Drug Design
Pharmaceutical Sciences Courses (PSC), 2 ,6800,"Prereq: last professional year, graduate, or graduate professional standing. Fundamental concepts and resources for responsible conduct of biomedical research and advancing scientific professionsl development, and data analysis and statistics. (Y)",Introduction to Research
Pharmaceutical Sciences Courses (PSC), 3 ,6890,"Prereq: last professional year, graduate, or graduate professional standing; consent of instructor. Study of toxicology and adverse drug reactions including metabolism, hypersensitivity, carcinogenicity, drug-drug interactions, and other factors hazardous to human health. (Y)",Toxicology and Adverse Drug Reactions
Pharmacy Courses (PHA), 1 ,3030,"Prereq: first professional year standing. Basics of pharmacy weights and measures; conversions between English, metric, and avoirdupois systems. Basic concepts in biostatistics: means, medians, modes. (F)",Pharmacy Calculations and Descriptive Biostatistics
Pharmacy Courses (PHA), 2 ,3040,"Prereq: first professional year standing. Essential elements of pharmacy practice; comparative biostatistics, including t-tests, ANOVA, regression analysis; non-parametric testing. (W)",Medical Informatics
Pharmacy Courses (PHA), 2 ,3150,Prereq: BIO 1510 or equiv. and admission to Pharm.D. program. First in a two-semester sequence focusing on the pathology and pathophysiology of human organ systems. (F),Pathophysiology I
Pharmacy Courses (PHA), 3 ,3250,Prereq: PHA 3150. Second in a two-semester sequence focusing on the pathology and pathophysiology of human organ systems. (W),Pathophysiology II
Pharmacy Courses (PHA), 2 ,4010,Prereq: second professional year standing; coreq PHA 4115. Role of self-care and complementary and alternative medicines in healthcare; providing analytical advice to patients and health care providers. (F),Principles of Pharmacotherapy I: Self-Care and Alternative Healthcare
Pharmacy Courses (PHA), 3-4 ,4110,"Prereq: second professional year standing; coreq: PHA 4115. Pharmacotherapeutic principles of immunologic and hematologic disorders, fluid and electrolytes. (F)",Principles of Pharmacotherapy II
Pharmacy Courses (PHA), 2 ,4115,"Prereq: second professional year standing; coreq: PHA 4010 and PHA 4110. Development of problem-based learning skills including case evaluation, literature searching, and evaluation, as well as team-building and interpersonal skills within the context of pathophysiology, medicinal chemistry, pharmacology and pharmacotherapeutics as relates to a specific case. (F)",Pharmacotherapeutic Problem Solving I
Pharmacy Courses (PHA), 4 ,4210,"Prereq: PSC 3310, PHA 4010, PHA 4110, PSC 4320, second professional year standing; coreq: PHA 4215. Pharmacotherapeutic principles in infectious diseases and respiratory diseases. (W)",Principles of Pharmacotherapy III
Pharmacy Courses (PHA), 2 ,4215,"Prereq: second professional year standing; coreq: PHA 4210 and PHA 4260. Second in a four-semester sequence focusing on the learning of pathophysiology, pharmacology, medicinal chemistry and pharmacotherapeutics within the context of patient-based problems. (W)",Pharmacotherapeutic Problem Solving II
Pharmacy Courses (PHA), 4 ,4260,"Prereq: second professional year standing, PHA 4010, PHA 4110, PSC 4320; coreq: PHA 4215. Pharmacotherapeutic principles of cardiovascular diseases. (F)",Principles of Pharmacotherapy IV
Pharmacy Courses (PHA), 4 ,5155,"Prereq: third professional year standing; coreq: PHA 5175. Pharmacotherapeutic principles in neurology, psychiatry, and drug abuse. (F)",Principles of Pharmacotherapy V
Pharmacy Courses (PHA), 4 ,5165,"Prereq: third professional year standing; coreq: PHA 5175. Pharmacotherapeutic principles of endocrine, renal, and gastrointestinal diseases. (F)",Principles of Pharmacotherapy VI
Pharmacy Courses (PHA), 2 ,5175,"Prereq: third professional year standing; coreq: PHA 5155 and PHA 5165. Third in a four-semester sequence focusing on the learning of pathophysiology, pharmacology, medicinal chemistry and pharmacotherapeutics within the context of patient-based problems. (F)",Pharmacotherapeutic Problem Solving III
Pharmacy Courses (PHA), 4 ,5270,"Prereq: third professional year standing; PHA 5155, PHA 5165, PPR 6180; coreq: PHA 5275. Pharmacotherapeutic principles in oncology, toxicology, dermatology, and drug-induced diseases. (W)",Principles of Pharmacotherapy VII
Pharmacy Courses (PHA), 2 ,5275,"Prereq: third professional year standing; coreq: PHA 5270 and PHA 5280. Fourth in a four-semester sequence focusing on the learning of pathophysiology, pharmacology, medicinal chemistry and pharmacotherapeutics within the context of patient-based problems. (W)",Pharmacotherapeutic Problem Solving IV
Pharmacy Courses (PHA), 2 ,5280,"Prereq: third professional year standing, PHA 5155, PHA 5165, PPR 6180; coreq: PHA 5275. Pharmacotherapeutic principles of special populations, men's and women's health, patient problem solving. (W)",Principles of Pharmacotherapy VIII
Pharmacy Practice Courses (PPR), 2 ,3020,"Prereq: admission to pharmacy program. Concepts in pharmaceutical care, introduction to the health care system and pharmacist's roles, communication techniques and inter-professional communication. Material Fee as indicated in the Schedule of Classes (F)",Introduction to Patient Care I
Pharmacy Practice Courses (PPR), 1 ,3040,"Prereq: admission to pharmacy program. Hands-on training in the compounding and dispensing of pharmaceutical products, role playing in the interaction of pharmacists with patients and other professionals. Material Fee as indicated in the Schedule of Classes (F)",Patient Care Laboratory I
Pharmacy Practice Courses (PPR), 2 ,3060,Prereq: PPR 3040. Second course in the patient care aspects of the pharmacy profession. (W),Introduction to Patient Care II
Pharmacy Practice Courses (PPR), 1 ,3070,"Prereq: PPR 3060. Introduction to concepts in patient communication, prescription dispensing and compounding. Material Fee as indicated in the Schedule of Classes (W)",Patient Care Laboratory II
Pharmacy Practice Courses (PPR), 2 ,3120,"Prereq: P S 1010; PPR 3020, 3040; admission to professional curriculum in pharmacy. Various state and federal regulations affecting pharmacy practice and drug control. (F)",Pharmacy Jurisprudence
Pharmacy Practice Courses (PPR), 1 ,3130,Offered for S and U grades only. Prereq: admission to Doctor of Pharmacy program. Experiential education designed to provide student pharmacists admitted to the Doctor of Pharmacy program with introductory practical training experiences in the various settings where pharmacists practice. Material Fee as indicated in the Schedule of Classes (T),Introductory Pharmacy Practice Experience I
Pharmacy Practice Courses (PPR), 1 ,4120,"Prereq: PPR 3040, 3070. Early patient care experiences in pharmacy practice. Material Fee as indicated in the Schedule of Classes (F)",Patient Care Laboratory III
Pharmacy Practice Courses (PPR), 1 ,4130,"Offered for S and U grades only. Prereq: second professional year standing in Doctor of Pharmacy program. Early experiential training designed to foster and develop appreciation and application of professional, empathic, and ethical pharmacy practice. Material fee as indicated in Schedule of Classes. (F)",Introductory Pharmacy Practice Experience II
Pharmacy Practice Courses (PPR), 3 ,4190,"Prereq: PPR 3120, PHA 3040, PPR 3060. Management, delivery and financial aspects of pharmacy services within the context of the health care delivery system. (F)",Health Care I: Delivery and Finance
Pharmacy Practice Courses (PPR), 1 ,4220,Prereq: PPR 4120. Early patient care experiences in pharmacy practice. Material Fee as indicated in the Schedule of Classes (F),Patient Care Laboratory IV
Pharmacy Practice Courses (PPR), 1 ,4230,Offered for S and U grades only. Prereq: second professional year standing in Doctor of Pharmacy program. Continuation of PPR 4130. (Y),Introductory Pharmacy Practice Experience III
Pharmacy Practice Courses (PPR), 2 ,4290,"Student professionalism in pharmacy practice. Knowledge, skill sets, and professional demeanor necessary to conduct and develop pharmacy practice within health systems. (W)",Health Care II: Professional Practice and Development
Pharmacy Practice Courses (PPR), 2 ,5135,Offered for S and U grades only. Prereq: third professional year standing in Doctor of Pharmacy program. Material fee as indicated in Schedule of Classes. (Y),Hospital Introduction to Pharmacy Practice (H-IPPE)
Pharmacy Practice Courses (PPR), 2 ,5235,Offered for S and U grades only. Prereq: third professional year standing in Doctor of Pharmacy program. (Y),Community Introduction to Pharmacy Practice Experience (C-IPPE)
Pharmacy Practice Courses (PPR), 2 ,5990,"Prereq: consent of instructor. No credit after election of two credits in any of PSC 5990, PSC 5991, PSC 5992, except by consent of department chair. (T)",Directed Study in Pharmacy Practice
Pharmacy Practice Courses (PPR), 2 ,6180,"Prereq: third professional year standing and admission to Pharm.D. program. Advanced concepts in health care provision. Students required to submit a written paper, manuscript length and style, on an ethics in pharmacy project conducted as a course requirement. Satisfies the Writing Intensive requirement for Pharm.D. students. (F)",(WI) Advanced Ethics and Professional Responsibility
Pharmacy Practice Courses (PPR), 2 ,6290,"Prereq: third professional year standing in Doctor of Pharmacy program. Evaluation of medication use within selected populations. Discussions include therapeutic, humanistic, and economic outcomes and drug utilization review. (Y)",Population-Based Medication Management
Pharmacy Practice Courses (PPR), 2 ,6300,"Prereq: enrollment in Pharmacy and Health Sciences college, or other health care program. People from various cultures (religious, ethnic, sexual orientation, disability, chronic illness, economic status) discuss in small groups how these cultures influence living with a chronic illness. Students also discuss readings on health culture and keep a journal on their course experience. (S)","Patient Perspectives of Health, Illness and Culture"
Pharmacy Practice Courses (PPR), 2 ,6520,"Provision of patient care in cooperation with patients. patients' agents, prescribers, and other members of an interprofessional health care team; management and use of resources of the health care system; evaluation of a patient case and design of an optimal nutritional regimen. (S)",Contemporary Issues in Nutrition Support
Pharmacy Practice Courses (PPR), 2 ,6720,"Prereq: PHA 5165. Advanced elective course on management of diabetes mellitus and its related disorders. Principles of student directed learning, literature discussion and evaluation, interprofessional exposure, small group learning, and hands-on activities. (F)",Clinical Applications of Diabetes
Pharmacy Practice Courses (PPR), 2-3 ,6860,"Prereq: fourth professional year, graduate, or graduate professional standing. Common pediatric problems and diseases including poisonings, cystic fibrosis, sickle-cell anemia, placental transfer of drugs and teratology. (Y)",Principles of Pediatric Pharmacy
Philosophy Courses (PHI), 0-4 (LCT: 3; or LCT: 3; DSC: 1) ,1010,"Survey of some major questions that have occupied philosophers throughout history, such as Does God exist? What is a good person? Do we have free will? Is the mind the same as the brain? What can we really know? Course will acquaint students with major figures both historical and contemporary. (T)",(PL) Introduction to Philosophy
Philosophy Courses (PHI), 3-4 ,1020,"Open only to Honors students. Survey of some major questions that have occupied philosophers throughout history, such as Does God exist? What is a good person? Do we have free will? What can we really know? Course will acquaint students with major figures both historical and contemporary. (I)",(PL) Honors Introduction to Philosophy
Philosophy Courses (PHI), 3 ,1050,"Knowledge and skills relevant to the critical evaluation of claims and arguments. Topics will include: the formulation and identification of deductively and inductively warranted conclusions from available evidence; the assessment of the strengths of arguments; the assessment of consistency, inconsistency, implications, and equivalence among statements; the identification of fallacious patterns of inference; and the recognition of explanatory relations among statements. (T)",(CT) Critical Thinking
Philosophy Courses (PHI), 3 (Max 9) ,1100,"Critical discussion of contemporary moral issues including pornography, adultery, same-sex marriage, abortion, preferential treatment, obligations to the poor, capital punishment, terrorism, and others. (Y)",(PL) Contemporary Moral Issues
Philosophy Courses (PHI), 3 ,1110,"Survey of moral issues that arise in the practice of medicine and in pursuit of medical knowledge: abortion, euthanasia, experimentation on human subjects, informed consent, rights to health care, genetic engineering, the concepts of death, health and disease. (Y)",(PL) Ethical Issues in Health Care
Philosophy Courses (PHI), 3 ,1120,"No credit after PHI 1110. Critical examination of moral issues in the workplace, including: discrimination and preferential treatment, sexual harassment, whistle-blowing, privacy and disclosure, corporate social responsibility. (Y)",(PL) Professional Ethics
Philosophy Courses (PHI), 3 ,1130,"Is the natural world something to be valued in itself, or is its value exhausted by the uses human beings derive from it? This course introduces students to some of the major views on the subject, anthropocentric (human-centered) and non-anthropocentric. (Y)",(PL) Environmental Ethics
Philosophy Courses (PHI), 3,1200(PL),"Central philosophical and religious questions about life and death, and to the philosophical enterprise of answering these questions through reasoning and argument. What is it to be alive, and to die? Do we cease to exist when we die, or might we continue to exist in an afterlife following our deaths? Should we fear or regret the fact that we will die someday, or should we be indifferent to it? Why is killing wrong? Is it always wrong to prevent a life from beginning, or to help someone bring his or her own life to an end? What, if anything, makes a life meaningful? We will study the ways in which these questions are raised and answered in a selection of classic and contemporary works of philosophy and literature.(Y)",Life and Death
Philosophy Courses (PHI), 3 ,2100,"Introduction to the Western philosophical tradition from its origins in Ancient Greece. Readings from the pre-Socratics, Plato, and Aristotle. (B)",(PL) Ancient Philosophy
Philosophy Courses (PHI), 3 ,2110,"A survey of the views concerning knowledge and reality of the major European philosophers of the seventeenth and eighteenth centuries such as Descartes, Spinoza, Leibniz, Locke, Berkeley, Hume, and Kant. (B)",(PL) Seventeenth and Eighteenth Century Philosophy
Philosophy Courses (PHI), 3 ,2150,"Main philosophical traditions from ancient to pre-Communist China. Readings from Confucianism. Taoism, Mohism, Legalism, Buddhism, Neo-Confucianism, and the Chinese Enlightenment. Main philosophical traditions from ancient to pre-Communist China. Readings from Confucianism. Taoism, Mohism, Legalism, Buddhism, Neo-Confucianism, and the Chinese Enlightenment. (W)",(FC) Chinese Philosophy
Philosophy Courses (PHI), 3 ,5400,"Prereq: any philosophy course at the 2000-level or above; or Classics major; or consent of instructor. Selected readings on topics in philosophers who preceded or were contemporaneous with Socrates (7th - 5th centuries B.C.E), such as Heraclitus, Parmenides, Zeno, Democritus. (I)",Presocratic Philosophy
Philosophy Courses (PHI), 4 ,5410,"Prereq: any philosophy course at the 2000 level or above, or classics major, or consent of instructor. Selected readings on topics in Plato. (B)",Plato
Philosophy Courses (PHI), 4 ,5420,"Prereq: any philosophy course at the 2000 level or above, or classics major, or consent of instructor. Selected readings on topics in Aristotle. (B)",Aristotle
Philosophy Courses (PHI), 4 ,5440,"Prereq: any philosophy course at the 2000 level or above, or consent of instructor. Topics concerning Descartes, Spinoza or Leibniz. (I)",Continental Rationalism
Philosophy Courses (PHI), 4 ,5450,"Prereq: any philosophy course at the 2000 level or above, or consent of instructor. Topics concerning Locke, Berkeley or Hume. (I)",British Empiricism
Philosophy Courses (PHI), 4 ,5460,"Prereq: any philosophy course at the 2000 level or above, or consent of instructor. Selected topics or readings in Kant's philosophy. (B)",Kant
Philosophy Courses (PHI), 3 ,2320,An introduction to some classical and modern views concerning such questions as: What determines the rightness and wrongness of actions? What is the nature of moral reasoning? What constitutes a moral life? (T),(PL) Introduction to Ethics
Philosophy Courses (PHI), 3 ,2330,"Introduction to the basic issues of political philosophy, such as the nature of the state, the ways of justifying its power and authority over its citizens; a philosophical analysis of central concepts like those of freedom, justice, and equality. Selected readings from some of the following: Plato, Aristotle, Hobbes, Locke, Rousseau, Mill, Marx, and Rawls. (I)",Introduction to Social and Political Philosophy
Philosophy Courses (PHI), 3 ,3270,"Prereq: one philosophy course at the 2000 -level or above, or pre-law or law student standing, or consent of instructor. The legal system we live under commands, forbids, punishes, and defines responsibilities and harm. Common-sense morality: what is it, and what is its relation to law? Statutory interpretation: do judges create new law? Punishment: why do we have it, and what rights do the accused have? What is the legal concept of harm and responsibility? (B)",Foundations of Law
Philosophy Courses (PHI), 3 ,3700,"What are art works? Why are they so moving? What is the nature of the experience they offer? This course introduces the student to some of the schools of thought on these issues. It also attempts to deal with the specific natures of the various artistic media, such as: drama, literature, film, painting, photography, music and opera. (T)",(PL) Philosophy of Art
Philosophy Courses (PHI), 4 (Max 8) ,5240,Prereq: any philosophy course at the 2000 level or above or major in political science or consent of instructor. Selected topics and readings from major social and political philosophers. (I),Special Topics in Social and Political Philosophy
Philosophy Courses (PHI), 4 ,5270,Prereq: upper division standing. Intensive investigation and discussion of special topics or particular authors in the philosophy of law. (B),Philosophy of Law
Philosophy Courses (PHI), 4 ,5280,Prereq: one philosophy course at the 2000 level or above or consent of instructor. A survey and discussion of historically important moral philosophers from Plato to Mill. (B),History of Ethics
Philosophy Courses (PHI), 4 ,5300,"Prereq: any philosophy course at the 2000 level or above or consent of instructor. Twentieth century moral philosophers in the analytic tradition, with focus on debates in moral realism, moral epistemology, and the ""Why be moral?"" question; includes such philosophers as Moore, Stevenson, Foot, Mackie, Blackburn, Gibbard, Parfit, Korsgaard, and Railton. (B)",Foundations of Ethics
Philosophy Courses (PHI), 3 ,2400,Do religious beliefs provide subject matter for philosophical study? Are the traditional arguments for the existence of God credible? Does the existence of evil conflict with a belief in God's omnipotence and omni-benevolence? What is the value of religious experience? (I),(PL) Introduction to the Philosophy of Religion
Philosophy Courses (PHI), 3 ,2550,Distinguishing science from non-science; how scientific knowledge is established; what constitutes scientific progress; whether science is cumulative; the place of science in the enterprise of knowledge and rational belief. (B),(PL) Introduction to Philosophy of Science
Philosophy Courses (PHI), 3,2650Philosophy,"Introduction to examples of questions and answers relevant to philosophy and psychology: Could we build an intelligent computer? Is your own mind analogous to software that your brain is running? Is there a 'language of thought'? Are we much less rational than we think? How can we understand each other's minds? Can there be laws in psychology? What is consciousness, and can it be studied scientifically? We will address these and other questions via the work of philosophers, psychologists and cognitive scientists.(Y)",of Psychology
Philosophy Courses (PHI), 3 ,3500,"The distinction between knowledge and belief is germane to every field of inquiry. What is the difference between knowledge and belief? Do we know anything at all? If so, how? Are we ever in a position of being certain about beliefs pertaining to an objective world? Is our belief in an objective world based on our subjective experiences? (T)",(PL) Theory of Knowledge
Philosophy Courses (PHI), 3 ,3550,"Survey and examination of some of the enduring questions of metaphysics concerning the nature of reality. Topics include: the nature of physical objects, abstract entities, the concepts of time and change, the relation between mind and body, causation, the nature of metaphysics. (Y)",(PL) Metaphysics
Philosophy Courses (PHI), 3 ,3600,"Prereq: one course in philosophy or in a physical science or consent of instructor. Survey of some principal problems concerning the concepts of space and time and their relation to physical theories. Topics include: our knowledge of the geometric features of the world, the existence of space and time, time without change, the passage of time, the philosophical foundations and implications of Einstein's Special Theory of Relativity, and the explanation of motion and the General Theory of Relativity. No prior knowledge of modern physics will be presupposed. (B)","Space, Time, and the Philosophy of Physics"
Philosophy Courses (PHI), 4 ,5230,Prereq: PHI 1850 or 1860 or any course from the Philosophical Problems group or consent of instructor. Intensive investigation and discussion of special topics or particular authors in the philosophy of science. (Y),Philosophy of Science
Philosophy Courses (PHI), 4,5500,Prereq: any course from the Philosophical Problems group or consent of instructor. Intensive investigation and discussion of special topics or particular authors in metaphysics. (Y),Topics in Metaphysics
Philosophy Courses (PHI), 4 ,5530,Prereq: any course from the Philosophical Problems group or consent of instructor. Intensive investigation and discussion of special topics or particular authors in the theory of knowledge. (I),Topics in Epistemology
Philosophy Courses (PHI), 4 ,5550,Prereq: any course from the Philosophical Problems group or consent of instructor. Intensive investigation and discussion of special topics or particular authors concerned with the nature and status of the mental and theories about the mental. (B),Philosophy of Mind
Philosophy Courses (PHI), 4 ,5570,"Prereq: PHI 1850 or 1860 or any philosophy course from the Philosophical Problems Group or graduate student in linguistics or consent of instructor. Intensive investigation and discussion of philosophical problems concerning meaning, truth, and the nature of language. (B)",Philosophy of Language
Philosophy Courses (PHI), 4 ,5630,"Prereq: PHI 1850 or 1860 and any philosophy course from the Philosophical Problems Group or consent of instructor. Major works, movements, and writers in the analytic tradition in the twentieth century up to the 1940s, such as Frege, Russell, Moore, the early Wittgenstein, Carnap, Ayer. (I)",Twentieth Century Analytic Philosophy I
Philosophy Courses (PHI), 4 ,5640,"Prereq: PHI 1850 or 1860 and any philosophy course from the Philosophical Problems Group or consent of instructor. Major works, movements, and writers in the analytic tradition from the 1940s to the present, such as Quine, Austin, Ryle, the later Wittgenstein, Grice, Kripke, Putnam. (I)",Twentieth Century Analytic Philosophy II
Philosophy Courses (PHI), 3 ,2850,The logic of propositions; the general logic of predicates and relations. (Y),Introductory Symbolic Logic
Philosophy Courses (PHI), 3 ,2860,Open only to Honors students. See PHI 1850. (Y),Honors Introductory Symbolic Logic
Philosophy Courses (PHI), 4 ,5050,"Prereq: junior, senior, or graduate standing. Formal, extensive treatment of first-order predicate logic with emphasis on the notions of a formal logical language and truth in a model; the logic of identity; definite descriptions; brief introductions to set theory and the metatheory of propositional and first-order logic; some additional advanced topics to be selected by the instructor. (Y)",Advanced Symbolic Logic
Philosophy Courses (PHI), 4 ,5200,"Prereq: PHI 1850 or 1860 or consent of instructor. The logic of necessity, possibility, and other modal notions as they occur in epistemic and deontic contexts. Propositional and quantified modal logic. (B)",Modal Logic
Philosophy Courses (PHI), 4 ,5350,"Prereq: PHI 1850 or 1860 or 5050 or MAT 5600 or MAT 5420 or consent of instructor; for philosophy graduate students: satisfaction of elementary logic requirement. Metaresults concerning formal systems of first-order logics; soundness, completeness, and compactness; introduction to model theory; introduction to recursive functions and Church's theorem; formalization of elementary arithmetic; discussion of Godel's first and second incompleteness theorems; and Tarski's theorem. (I)",Logical Systems I
Philosophy Courses (PHI), 4 ,5390,Prereq: PHI 5350 or MAT 5350 or consent of instructor. Advanced topics in logic. (I),Logical Systems II
Philosophy Courses (PHI), 3 (Max 6) ,3800,Topics to be announced in Schedule of Classes . (I),Topics in Philosophy
Philosophy Courses (PHI), 4 ,4870,Prereq: philosophy honors candidate. Research on topic of honors essay and research for comprehensive examinations. (F),Honors Directed Reading
Philosophy Courses (PHI), 4 ,4890,Prereq: PHI 4870. Continuation of PHI 4870. (W),Honors Proseminar
Philosophy Courses (PHI), 3-4 (Max 9) ,5800,Topics and prerequisites to be announced in Schedule of Classes . (I),Special Topics in Philosophy
Philosophy Courses (PHI), 1-6 (Max 12) ,5990,"Prereq: undergrad., consent of chairperson and instructor; grad., consent of chairperson, graduate officer and instructor. Intensive investigation by student on topic chosen by student in consultation with instructor. (T)",Directed Reading
Philosophy Courses (PHI), 0 ,5993,"Prereq: junior standing; satisfactory completion of the IC requirement; consent of instructor and departmental undergraduate advisor; coreq: any philosophy course at the 3000 level or above except PHI 5050, 5200, 5350, and 5390. Offered for S and U grades only. No degree credit. Required for all majors. Disciplinary writing assignments under direction of faculty member. Must be selected in conjunction with a course designated as a corequisite; see section listing in Schedule of Classes for corequisites available each term. Satisfies the University General Education Writing Intensive Course in the Major requirement. Directed practice in rewriting assignments for the concurrently-elected course, for the purpose of perfecting skills in philosophical writing. Does not count toward the course minimums for the major or minor.(T)",(WI) Writing Intensive Course in Philosophy
Physical Therapy Courses (P T), 2 ,4840,"Prereq: P T 5020, P T 5320 (or former P T 4020, 4320), or consent of instructor. Offered for S and U grades only. Exploration of contemporary issues in physical therapy and health care. Student application of principles of teaching and group dynamics. (S)",Seminar in Physical Therapy
Physical Therapy Courses (P T), 1 ,5010,"Prereq. or coreq: P T 5320, P T 5020. Offered for S and U grades only. First part-time supervised clinical experience for physical therapy students. Orientation to clinical education; practice to develop professional behaviors, observation skills, communication, basic examination and intervention. Two half-days per week in seven-week term. Material Fee as indicated in Schedule of Classes. (W)",Clinical Applications I
Physical Therapy Courses (P T), 4 ,5020,"Prereq: admission to professional curriculum. Sociological and historical background of the PT profession. Professional behavior, patient care interaction and medical terminology. Basic physical therapy care procedures, documentation, patient education, care in medical emergencies. Material Fee as indicated in the Schedule of Classes (F)",Introduction to Physical Therapy
Physical Therapy Courses (P T), 2 ,5070,"Offered for S and U grades only. Prereq. or coreq: P T 5010 or consent of instructor. Second part-time supervised clinical experience for physical therapy students. Orientation to clinical education including basic and intermediate examination and intervention skills, professional behavior, communication, documentation. (F)",Clinical Applications II
Physical Therapy Courses (P T), 3 ,5100,"Prereq: P T 5430, P T 5500; or consent of instructor. Fundamental principles and techniques of therapeutic exercise. Physiological, neuromuscular processes; adaptation of selected physical dysfunction pertinent to therapeutic exercise. Development of treatment protocols for specific patient physical problems. Material Fee as indicated in the Schedule of Classes (F)",Therapeutic Exercise I
Physical Therapy Courses (P T), 2 ,5120,"Prereq: P T 5020, or consent of instructor. Theories and basic principles in prenatal, physical, sensorimotor, perceptual, cognitive, social, emotional and language growth and development. Implications for physical therapy evaluation and treatment of children with developmental disabilities, adults with disabilities, and the aging population. Material Fee as indicated in the Schedule of Classes (W)",Human Growth and Development
Physical Therapy Courses (P T), 1 ,5300,"Coreq: P T 5200, P T 5210; or consent of instructor. Laboratory-based course teaching skills for soft tissue palpation, identification of surface anatomy landmarks, soft tissue mobilization and massage. (F)",Surface Anatomy
Physical Therapy Courses (P T), 3 ,5320,"Prereq. or coreq: P T 5200, P T 5300, P T 5400, P T 5500; or consent of instructor. Basic principles and techniques of manual muscle testing, goniometry, and anthropometric measurements. Posture and gait evaluation. Laboratory. Material Fee as indicated in the Schedule of Classes (W)",Basic Evaluation Procedures
Physical Therapy Courses (P T), 3 ,5400,Open only to students admitted to EACPHS professional program. Study of the human central nervous system; emphasis on sensory and motor systems and structures that contribute to normal movement. Material Fee as indicated in the Schedule of Classes (F),(O T 5400) Neuroanatomy and Neurophysiology for Health Sciences
Physical Therapy Courses (P T), 2 ,5410,"Prereq: admission to Physical Therapy program or consent of instructor. Disease processes, medical and surgical interventions. Role of physical therapist and other health care professionals: physician, occupational therapist, speech pathologist, psychologist, nurse, others. (W)",Clinical Medicine I
Physical Therapy Courses (P T), 2 ,5430,"Prereq: P T 5410. Continuation of P T 5410. Disease processes, medical and surgical interventions. Role of physical therapy as part of comprehensive health care team. (S)",Clinical Medicine II
Physical Therapy Courses (P T), 3 ,5500,"Prereq: P T 5200, P T 5210, P T 5400. Normal movement and biomechanics applied to the human body. Material Fee as indicated in the Schedule of Classes (W)",Kinesiology and Biomechanics
Physical Therapy Courses (P T), 4 ,5505,"Prereq: admission to Physical Therapy or Occupational Therapy professional program, or consent of instructor; coreq: P T 5510 or O T 5510. Knowledge of basic human anatomy for students in health science professional programs; foundation for further study in clinical sciences. (F)",(P T 5200) Clinical Applications of Human Anatomy
