Category,Credits,Id,Description,Title
ELHE,1,7306,"This course utilizes experiential learning techniques to explore contemporary student activism from historic foundations, present-day causes, and possible bourgeoning motivations for student protests and activism. It describes student movements in the context of the times in which they existed and where college students served as foot soldiers for activism. Student activism is explored through use of artifacts such as video footage, pictures, documents and discussion. Students in the course will work in task groups to understand and experience administrators roles in addressing student activism. Students will also engage in activities such as addressing scenarios, participating in role plays and other hands-on activities that enrich their understanding and practice.",Contemporary Student Activism 
HIST,3,7307,"This seminar focuses on one large question: how have people historically given meaning to seemingly random physical spaces? In other words, how have they turned physical spaces into familiar places with purpose and function. As we examine how people visualized, built, used, and narrated places, students will be exposed not only to the various theories of space but also to the different sub-fields related to the study of space ranging from geography, to anthropology, to architecture, to urban history and topography, to literary studies, studies of religious ritual and public performance.",Colloquium: Spaces and Places in History 
HIST,3,7308,"One ocean, two seas, and three continents constituted the heart of the Islamic world in medieval and early modern times. Given this unique situation, this ""heart"" also functioned as a crossroad. The seminar is about reading some major canonical works and recent studies that explore a large region or body of water with a view of the economic and cultural exchanges that occurred therein.  This will be done while paying special attention to the role of Muslim states and empires and their relations to the religiously and ethnically varied communities of seafarers, merchants, traveling scholars, traffickers, and corsairs.","Colloquium: The Big Picture: The Mediterranean, the Red Sea, and the Indian Ocean "
HIST,3,7309,"Historians have increasingly sought to transcend the limits of purely national or local history, but their success has been mixed. It is hard to imagine, let alone research or write, truly global history. What is possible is to examine processes that are by definition transnational by focusing on the mechanisms and institutions that connect people, economies and political systems across borders. The course will emphasize moments when projects to order the relationship between states and economies were most visible and insistent - typically after major wars and financial crises - and the success or failure of such grand projects.","Graduate Colloquium: International History: Markets, States, and the Transnational "
HIST,3,7310,"The world has experienced an upsurge in migration in recent decades, which many commentators see as part of a new process of globalization. But, just as the origins of globalization go back several centuries, the nature of contemporary migration cannot be understood outside its deeper historical context. Mass migration has been central to human history from the very beginning. This graduate readings course, based on historiographical analysis rather than primary research, will examine the history of migration from its origins to the present, with coverage of all main areas and a particular emphasis on the concept of diaspora.",Graduate Colloquium:  Global Migration and Diaspora 
HIST,3,7311,"A range of modern thinkers and scholars, notably Hannah Arendt, Jean-Paul Sartre, as well as Gavin Langmuir have explored the history of Jew-hatred in an attempt to fathom its causes, continuities, and discontinuities. This course will examine their writings as well as other works in order to understand the religious, social, economic, psychological, and political reasons that have been suggested as sources of the phenomenon.",Colloquium:  Law and History 
HIST,3,7312,,Graduate Colloquium: Empires in World History 
HIST,3,7313,"This course examines a wide variety of literature on race, culture, and identity. It will introduce students to major theories of race and provide an overview of the historiography of race through a selection of case studies from across the world. In particular, we will aim to make sense of how the category of race operates in relation to broader configurations of power within such social, political, and economic formations as empires, nations, and capitalism during the nineteenth and twentieth centuries. In doing so, we will pay close attention to intersecting forms of identity, such as gender, class, and religion.","Graduate Colloquium:  Race, Culture and Power "
HIST,3,7315,"This colloquium is an introduction to pre-modern Islamic history for advanced students with a focus on the areas surrounding the Mediterranean.  The first month of the course will be devoted to reading and discussing Marshall Hodgson's classic The Venture of Islam, 3 vols. (Chicago, 1974), which covers the entirety of the Islamic world.  The readings for the rest of course will be tailored according to the specific interests of the students with special attention to historiographical, methodological, and theoretical issues.",Graduate Colloquium: The Islamic Mediterranean 
ADEC,3,7320,"This course focuses on the application of statistical tools used to estimate economic relationships. The course begins with a discussion of the linear regression model, and examination of common problems encountered when applying this approach, including serial correlation, heteroscedasticity, and multicollinearity.  Models with lagged variables are considered, as is estimation with instrumental variables, two-stage least squares, models with limited dependent variables, and basic time-series techniques.",Econometrics 
ADEC,3,7325,"This course focuses on the practical uses of time-series econometrics in a macroeconomic context. The topics covered include autoregressive-moving average processes, non-stationary time series models, unit root tests, vector autoregression models, and cointegration analysis.",Macroeconometrics 
ADEC,3,7330,"The purpose of this course is to demonstrate how economists think about and analyze health and medical care issues. The course emphasizes the distinction between health as an output and medical care as one input into the production of health. This distinction leads to a discussion of models of the production of health, the demand for health and the demand for medical care. Specific topics include the economic, social, and demographic factors determining the demand for medical care, the production and supply of various kinds of medical care services, the financing of medical care services and alternative systems of health care delivery and financing. The role of and economic justification for government involvement in the medical care system will be analyzed.  The course includes in-depth analysis of the structure, conduct, and performance of the markets for private health insurance, physician services, hospital services, and pharmaceuticals.",Health Care Economics 
ADEC,3,7340,"This is an advanced course in urban and regional economics. The field of urban and regional economics addresses a wide variety of questions and topics. At the most general level, the field introduces space into economic models and studies the location of economic activity. The course will use microeconomic models to address general and interesting questions about the existence and emergence of cities: why do cities exist and why do some grow more rapidly? Why do people live in cities? How do firms and households decide where to locate within given metropolitan areas? What determines the growth and size of a city? Which policies can modify the shape of a city? The course will also analyze the economic issues that arise because people and firms locate in cities. It will focus on many specific urban economic issues such as firm location, crime, transportation, housing, education, inner-city economic development and local government economics.",Advanced Urban and Regional Economics 
ADEC,3,7360,"This course teaches the practical application of finance theory to decisions made in industry. We will learn how individuals and firms choose investment portfolio decisions under uncertainty with a particular focus on topics such as the capital asset pricing model, market imperfections, borrowing constraints, market efficiency and security valuation. Understanding how interest rates, exchange rates, and risk work will aid your understanding of multiple firm problems such as why does a firm chooses a specific investment or place of manufacturing. In addition, studying term structures and discounted cash flows are important to understanding the decision to invest over time.",Financial Economics 
PHIL,3,7365,"This course examine some of the most interesting recent work in moral philosophy done from a broadly Aristotelian perspective. Our course will be divided into two mains section. In the first section, we will consider accounts of fundamental normative notions like: goodness, the good of, good as, and good for. We will pay special attention to possible connections between goodness and nature. In the second section we will look at Aristotelian accounts of practical reasoning and practical wisdom. As part of this, we will consider the eudaimonistic structure of Aristotelian ethics, and challenges to eudaimonism.",Contemporary Aristotelian Ethics 
ADEC,3,7370,"Since the financial crisis of 2008, banks and bank holding companies in the United States have faced increased regulation. One of the recent changes to these regulations is known as the Comprehensive Capital Analysis and Review (CCAR). At the core of these new regulations, specifically under the Dodd-Frank Wall Street Reform and Consumer Protection Act and the stress tests it mandates, are a series of what-if or scenario analyses requirements provided by the Federal Reserve. In this course we will examine these new regulations and build models which help to satisfy these requirements and will build both bottom-up and top-down models which incorporate external economic scenarios. We will also spend time with the creation of these scenarios. The final project will involve presenting results to experienced banking professionals. Experience with some statistical computing software is required (R, Stata or eViews).  Pre-requisite: ADEC 731001 Data Analysis or department approval.",Applied Stress Testing for Economists 
ADEC,3,7380,"At its root, the study of health economics is the study of market failure and of government failure. We will begin the course by studying the ways in which incentives facing players in the health care industry are different from those present in other industries. We will use economics to explore how firms in the health care sector should behave, given the sometimes perverse incentives they face. As the course progresses, our emphasis will shift: in small groups, students will complete and present a data-driven (or empirical) project investigating a question relevant to healthcare providers, pharmaceutical companies, insurance companies, and/or government regulators. Skills developed in this class will allow students to think critically about incentives present in health care settings, analyze various types of health care data, and present ways to improve the performance of different players in the health care industry.",Empirical Health Economics 
EDUC,3,7401,"This course is designed as an introduction to research-based clinical supervision models in teacher education. Hands-on application-in action includes observational strategies, collaborative assessment logs, and summative reports as resources for ongoing data collection.  Course participants acquire and then apply the Massachusetts Department of Education Pre-service Performance Assessment rubric for coaching and evaluating student teachers, integrating the BC Teacher Education themes that emphasize teaching for equity and social justice. This course is restricted to cooperating teachers in BC Partnership Schools who are supervising a BC student teacher in a full-time practica and to new BC Clinical Faculty.",Supervision in Action 
ELHE,3,7402,"This course explores the ways in which the higher education community has addressed three basic questions: Who goes to college? What sorts of experiences do students have in college? And, as a consequence of their experiences, who do they become by graduation? The course will familiarize students with the nature and characteristics of the college student population in American higher education, the variety of research methods used to study college students, and some of the many effects and outcomes of college student experiences.","College Student Exper: Access, Choice, & Persistence "
ELHE,3,7403,"Provides an introduction to theoretically-based counseling skills for professionals in higher education and other education and community settings. The areas of communications skills involving the use of role-playing, observation, and practice components are emphasized.  Postsecondary case studies cover a range of counseling issues and are applicable to a wide range of settings involving late adolescents and adults.",Counseling Techniques in Higher Education 
ELHE,3,7404,"An intensive introduction to student development, this course focuses on interdisciplinary theories of intellectual and psychosocial change among late adolescent and adult learners in post-secondary education. Research on student outcomes is also covered. Special attention is paid to the implications of ethnicity, age, gender, and other individual differences for the development of students. Course projects include individual and collaborative opportunities to relate theory to professional work with college students.",College Student Development 
ELHE,3,7405,"The purpose of this course is to introduce students to aspects of student affairs assessment including: 1) understanding different approaches to assessment, 2)choosing appropriate research designs and methods, and 3) following professional standards and guidelines. At the end of this course students will be able to read, interpret, and critique research and assessment in student affairs and higher education, and design appropriate assessments in the field of student affairs.",Assessment in Student Affairs 
APSY,3,7410,"This course will review and critique current theory, research, and practice related to sexual orientation in psychology and education. There will be a focus on lesbian, gay, bisexual, and transgender issues during earlier developmental periods. Four broad areas include: (1) Terminology and models related to sexual orientation identities, gender expression, and prejudice; (2) the intersection of sexual orientation with other social identities; (3) experiences of LGBT individuals across contexts and implications for therapy and educational interventions broadly considered; and, (4) relevant policy issues. The course will provide a framework on which to base empirically-supported practices with LGBT clients and students.",Special Topics: Queering in the Classroom 
EDUC,3,7410,"This course will review and critique current theory, research, and practice related to sexual orientation in psychology and education. There will be a focus on lesbian, gay, bisexual, and transgender issues during earlier developmental periods. Four broad areas include: (1) Terminology and models related to sexual orientation identities, gender expression, and prejudice; (2) the intersection of sexual orientation with other social identities; (3) experiences of LGBT individuals across contexts and implications for therapy and educational interventions broadly considered; and (4) relevant policy issues. The course will provide a framework on which to base empirically-supported practices with LGBT clients and students.",Special Topics; Queering in the Classroom 
THEO,3,7414,The task of forming a people of faith is the challenge each generation must embrace. This course examines various approaches to faith formation for their applicability to contemporary settings. Attention is given to both the theoretical framework and the pastoral expression of the work of religious education.,Contemporary Approaches to Religious Education 
NURS,3,7415,"The focus of this course is the development of knowledge as the basis for advanced practice nursing.  Philosophical, conceptual, and theoretical perspectives of leaders and scholars from nursing and related fields are surveyed and critiqued.  Opportunities are provided to explore and evaluate key issues such as levels of theory development, the domain of clinical judgement, and language and information technology.  Emphasis is on knowledge-based quality improvements within various systems and environments that affect health care.  Theories and models related to organizational change and health policy are applied.",Conceptual Basis for Advanced Practice Nursing 
NURS,3,7416,"The focus of this course is to explore the boundaries of Advanced Practice Nurses' (APNs) ethical responsibilities to individuals, groups, and society in an intra and interdisciplinary, collaborative health care environment.  The philosophical and theoretical foundations of ethical practice are critically examined for their ability to enhance decision-making that best serves the interests of current and future patients and meets societal needs. An emphasis is placed on developing the skills needed to address challenges and obstacles to ethical practice in advanced practice roles and settings.  Strategies to influence health policy related to various specialty populations are explored.",Ethical Issues in Advanced Practice Nursing 
NURS,3,7417,"Dimensions of advanced practice nursing including its historical development; role theory and implementation; legal and regulatory factors, and role implementation across practice settings will be explored.  A focus on organization behavior and systems leadership, excellence in care delivery, practice evidence and care outcomes, relationship-based practice, quality improvement models and patient safety initiatives will be stressed and linked to APN role.  National initiatives including the IOM Report as well as financial, political, social, and economic factors that influence care will be studied along with strategies to influence health care delivery systems and innovative practice models.",Role of Advanced Practice Nurses 
APSY,3,7418,"This course will help teachers understand principles of learning and cognitive, linguistic, social, and affective development as they apply to classroom practices. Students will focus on the acquisition of strategies that enable them to assess and understand how they and the children they work with are constructors of meaning. This course is designed for individuals beginning their professional development in education who plan to work with children.",Applied Child Development 
APSY,3,7419,"This course is designed to provide students with an overview of the theoretical and empirical knowledge base concerning adolescent development. In particular, four broad areas will be considered: (1) psychological, biological, and cognitive transitions; (2) central developmental tasks of adolescence; (3) primary contextual influences; and (4) prevalent types of problematic functioning that emerge during adolescence.  The overarching goals of the course are to provide a solid and broad understanding of how and why adolescents develop in the manner they do, and to extend this developmental understanding into research, application, and practice.",Applied Adolescent Development 
EDUC,6,7420,"A semester-long practicum, five full days per week, for graduate students in the following licensure programs: Early Childhood, Elementary, and Secondary. Placements are made in selected schools in the greater Boston area, and designated international settings. Apply to the Office of Practicum Experiences and Teacher Induction during the semester preceding the placement: by March 15 for fall placements and by October 15 for spring placements.",Graduate Full Practicum/Initial License 
EDUC,3,7421,"This provides an in-depth review of modern instructional models classified into selected families with regard to perception of knowledge, the learner, curriculum, instruction, and evaluation. Each student will be asked to survey models in his/her own field(s) and to select, describe, and defend a personal theory in light of today's educational settings based upon personal experiences, reflection on current research, and contemporary issues central to the education of all learners.",Theories of Instruction 
NURS,3,7426,"This course builds upon the standards of practice from APNA-ISPN, AACN, NONPF and APA.  The legal, ethical and therapeutic role of the advanced practice nurse in prescribing psychotropic medications for individuals with psychiatric disorders is examined across the lifespan.  The evidence based prescription of psychopharmacological agents according to practice guidelines will be a focus in each class.  The course will review neurobiology, the action of central nervous system medications, and the implications for ethno-psychopharmacology.  Standardized tools to evaluate treatment efficacy and diagnostic criteria will be identified.  Collaborative practice models, indications for referral and monitoring to enhance treatment adherence are reviewed.",Advanced Psychopharmacology Across The Life Span 
EDUC,1,7429,This is a pre-practicum experience for students in graduate programs leading to certification. Placements are made in selected schools in the greater Boston area. Apply to the Office of Practicum Experiences & Teacher Induction during the semester preceding the placement by April 15 for fall placements and December 1 for spring placements. Students who are accepted into a program after the deadlines are requested to submit the application upon notification.,Graduate Pre-Practicum 
NURS,3,7430,"Building on undergraduate course work and previous clinical experience, this course utilizes life span development and health risk appraisal frameworks as the basis for health assessment. Students master health assessment skills for individuals within family, environmental, and cultural contexts. The course provides advanced practice nursing students with planned classroom and clinical laboratory experiences to refine health assessment skills and interviewing techniques. Health promotion, health maintenance, and epidemiological principles are emphasized in relationship to various practice populations.",Advanced Health Assessment Across the Life Span 
EDUC,1,7431,"The course will coincide with the pre-practicum experience. It is designed to introduce teacher candidates to inquiry as stance and the skills necessary to conduct classroom-based research that leads to pupil achievement and teaching for social justice. The course is designed to help teacher candidates mediate the relationships of theory and practice, pose questions for inquiry, learn through reflection and discussion, learn from their students and colleagues, construct critical perspectives about teaching, learning, and schooling, and to improve teaching and learning. The second part of this sequence is 432 which is taken in conjunction with full-time student teaching (EDUC7420).",Graduate Inquiry Seminar: One 
EDUC,2,7432,"The primary goal of this capstone seminar is to initiate teacher candidates into the practice of teacher research or collaborative inquiry for action. Collaborative Inquiry for Action is an ongoing, collaborative process of systematic and self-critical inquiry by educators about their own schools and classrooms in order to increase teachers' knowledge, improve students' learning, and contribute to social justice. This final project will be presented at a roundtable presentation at the end of the semester and also satisfies the M.Ed., MAT, MST Comprehensive Examination in Education.",Graduate Inquiry Seminar:Two 
EDUC,3,7435,"Examines the role of situational, school, community, peer, and family factors on the education of children.  Participants in the course will strive to understand the effects of their own social context on their education, to develop strategies to help students understand their context, and to understand and contribute to what schools can do to improve teaching and learning and school culture for all students regardless of internal and external variables.",Social Contexts of Education 
EDUC,3,7436,Asks teachers to analyze the philosophical underpinnings of educational practices. Also asks teachers to examine their own philosophies of education and to construct meaning and practice from the interplay between their beliefs and alternative theories. Designed for individuals advanced in their professional development.,Curriculum Theories and Practice 
NURS,6,7437,"In this combined didactic and clinical course, students learn to conduct mental health evaluations, to formulate psychiatric and nursing diagnoses, and to plan and implement short-term/initial treatment, case management, referral plans, and client services for adults, children, and families. Clinical placements (20 hours/week) are individualized to match students' interests in a variety of psychiatric-mental health (PMH) settings including mental health outpatient services and forensic practice settings. Faculty and agency preceptors assist students to develop essential evaluation and diagnostic skills and to provide individualized, culturally sensitive nursing care and clinical services to diverse client populations.",Advanced Practice Psychiatric Nursing Across the Life Span I 
NURS,3,7438,"This course is designed to explore major approaches to individual psychotherapy, such as Psychodynamic, Humanistic, Interpersonal, Behavioral, Cognitive, Dialectical Behavorial, Brief, and Multicultural. Commonalities and differences among the processes and techniques are discussed. Selected theorists and their approaches to psychotherapy will be examined as examples of major schools of thought concerning the nature of the psychotherapeutic relationship. Applications across the life span and among diverse populations are critically examined.",Advanced Practice Theories of Psychotherapy 
ADEC,3,7440,TBD,Risk Management 
APSY,3,7441,"Examines issues related to counseling men by examining the influence of socially constructed roles on men, their families, and broader society. Specifically examines how men's roles impact on their personal development through the life span as well as on men's health, roles as partners and fathers, and how men approach mental health services. Covers issues specific to counseling men from access to services to creating therapeutic environments for men. Uses case analysis of transcripts and videotapes.",Issues in Counseling Men 
THEO,3,7443,"The comparative study of religions has evolved through different stages of methodological reflection since its establishment as an autonomous discipline over a century ago. Questions concerning the nature and goal of comparison and the possibilities and limits of understanding individuals belonging to other religions remain at the heart of any engagement with religious pluralism. We will explore these questions through a study of the theories of early phenomenologists of religion such as Gerardus Van der Leeuw, through the work of Mircea Eliade and his critics, and up to the contemporary approaches of figures such as Jonathan Z. Smith.",Comparative Religion: History and Methods 
APSY,3,7444,"First part of a year-long sequence examining personality and counseling theories. To introduce students to major theories of personality in the field of psychology and how theories are applied in constructing counseling and psychotherapy models. Students will focus on humanistic, behavioral, and cognitive personality theories and how they become operationalized in person-centered, behavioral, and cognitive counseling models, respectively. In addition to examining the theoretical foundations, client and counselor dimensions, techniques, and the active ingredients of change for these major models of personality and counseling, students examine how socio-cultural context contributes to client presenting concerns and may be addressed in counseling.",Theories of Counseling and Personality I 
APSY,3,7445,"Second part of a year-long sequence examining personality and counseling theories. Continues introduction to major theories of personality in the field of psychology and how those theories are applied in constructing counseling and psychotherapy models. Focuses on psychoanalytic personality and counseling models as well as critical theory as manifested in the psychology of gender and counseling models that integrate gender into working with clients. Specifically, for each model, students will examine the theoretical foundations developed in its theory of personality, relevant client and counselor dimensions, counseling techniques, and the active ingredients of change that each model uses in bringing about change.",Theories of Counseling and Personality II 
APSY,3,7446,Introduces the theory and research that provide the context for understanding the socio-emotional problems of children. Places particular emphasis on the role of risk and protective factors as they contribute to children's resilience and vulnerability to childhood problems. Considers implications for clinical practice and work in school settings.,Child Psychopathology 
NURS,3,7447,TBD,Family Pmh Np Post Ms Clinic Theory&Practicum I 
APSY,3,7448,"Provides students with a comprehensive introduction to the theoretical and practice aspects of career development and the psychology of working. Students learn existing theories and related research pertaining to the vocational behavior of individuals across the life span. Through readings, case discussions, and lectures, students learn how to construct effective, ethical, and humane means of helping people to develop their work lives to their fullest potential.",Career Development 
NURS,3,7449,TBD,Family Pmh Np Post Ms Clinical Theory&ParcticumII 
NURS,3,7450,"This course focuses on theoretical knowledge for the indirect and direct roles of the advanced practice nurse in health care of women and children. Content will address use, analysis, and synthesis of theories and research with attention to the impact of culture, ethnicity, race, socioeconomic status, and family structures. Psychosocial influences on women's health, parenting, and child development are explored. Students will interpret the roles of the advanced practice nurse in MCH as these affect and are affected by health care and health care delivery systems at the national level.",Women & Children's Health Advanced Practice Theory 
NURS,6,7453,"This course is the first of two courses in the Advanced Practice in Women's Health series. The role of the advanced practice nurse with women across the life span is explored with a focus on wellness promotion and management of common alterations in the sexuality-reproductive pattern, with special concern for cultural, ethnic, and socioeconomic diversity. Theories and research from nursing and other disciplines are synthesized and evaluated through seminars, clinical conferences, clinical experiences (20 hours/week), and course assignments.",Women's Health Advanced Practice Nursing I 
NURS,6,7457,"This clinical course is the first of two advanced practice specialty nursing courses for preparing pediatric nurse practitioners. This course focuses on health promotion and maintenance and prevention of illness and disability, as well as assessment, diagnosis, and management of common pediatric problems/illnesses. Anatomical, physiological, psychological, cognitive, socioeconomic, and cultural factors affecting a child's growth and development are analyzed. Parenting practices, family life styles, ethical issues, and environmental milieu are also explored. Students engage in precepted clinical practice (20 hours/week) where they apply their cognitive, affective, and psychomotor skills and are guided by critical thinking and clinical decision making.",Pediatric Primary Care/Advanced Practice Nursing I 
ADEC,3,7460,TBD,Macroeconomics/Forecasting 
THEO,3,7461,"Students wishing to apply for the seminar should submit a brief statement explaining their interest (no longer than 250 words) to humanrights@bc.edu with the subject-line ""Human Rights Interdisciplinary Seminar."" Please include your Eagle ID and academic discipline in the application. The application deadline is Thursday, November 5, 2016. In the spring of 2017, the seminar's focus will be on the ethical, politico-legal, and psychosocial issues confronting those whose human rights are affected by torture, drones, sexual violence, forced movement, deportation and migration. The differential effects of rights violations due to power based on ""gender,"" ""race,"" ethnicity and economic resources will be critically examined. We will also explore refugee movement and migration and the contours of asylum and other forms of protection, especially in the context of humanitarian crisis, war, and grave forms of economic injustice.",Human Rights Interdisciplinary Seminar 
APSY,3,7461,"Students wishing to apply for the seminar should submit a brief statement explaining their interest (no longer than 250 words) to humanrights@bc.edu with the subject-line ""Human Rights Interdisciplinary Seminar."" Please include your Eagle ID and academic discipline in the application. The application deadline is Thursday, November 5, 2016.

In the spring of 2017, the seminar's focus will be on the ethical, politico-legal, and psychosocial issues confronting those whose human rights are affected by torture, drones, sexual violence, forced movement, deportation and migration. The differential effects of rights violations due to power based on ""gender,"" ""race,"" ethnicity and economic resources will be critically examined. We will also explore refugee movement and migration and the contours of asylum and other forms of protection, especially in the context of humanitarian crisis, war, and grave forms of economic injustice.",Human Rights Interdisciplinary Seminar 
EDUC,3,7461,"Students wishing to apply for the seminar should submit a brief statement explaining their interest (no longer than 250 words) to humanrights@bc.edu with the subject-line ""Human Rights Interdisciplinary Seminar."" Please include your Eagle ID and academic discipline in the application. The application deadline is Thursday, November 5, 2016. In the spring of 2017, the seminar's focus will be on the ethical, politico-legal, and psychosocial issues confronting those whose human rights are affected by torture, drones, sexual violence, forced movement, deportation and migration. The differential effects of rights violations due to power based on ""gender,"" ""race,"" ethnicity and economic resources will be critically examined. We will also explore refugee movement and migration and the contours of asylum and other forms of protection, especially in the context of humanitarian crisis, war, and grave forms of economic injustice.",Human Rights Interdisciplinary Seminar 
LAWS,3,7461,"Students wishing to apply for the seminar should submit a brief statement explaining their interest (no longer than 250 words) to humanrights@bc.edu with the subject-line ""Human Rights Interdisciplinary Seminar."" Please include your Eagle ID and academic discipline in the application. The application deadline is Thursday, November 5, 2016. In the spring of 2017, the seminar's focus will be on the ethical, politico-legal, and psychosocial issues confronting those whose human rights are affected by torture, drones, sexual violence, forced movement, deportation and migration. The differential effects of rights violations due to power based on ""gender,"" ""race,"" ethnicity and economic resources will be critically examined. We will also explore refugee movement and migration and the contours of asylum and other forms of protection, especially in the context of humanitarian crisis, war, and grave forms of economic injustice.",Human Rights Interdisciplinary Seminar 
APSY,3,7462,"This course addresses the major issues in educational assessment, with emphasis on the characteristics, administration, scoring, and interpretation of both formal and informal assessments, including but not limited to tests of achievement. All forms of assessment are examined including observation, portfolios, performance tasks, and paper-and-pencil tests, including standardized tests. Basic techniques of test construction, item writing, and analysis are included. Statewide testing programs are also examined.",Assessment and Test Construction 
PHIL,3,7463,"Many have claimed that science provides us with something like a ""worldview."" Is this correct? Taking an exchange between Wilfrid Sellars and Bas van Fraassen on the ""scientific image of the world"" as its theme, this course will critically examine contemporary perspectives on naturalism, physicalism, empiricism, reductionism, scientism, and other views often associated with science. How do such views relate to science and what is their status? Be prepared to read quite different perspectives on how developments in science shape, constrain, and interact with philosophical reflection, with religious commitments, and with common sense pictures of the world and of ourselves.","Science, Values and Metaphysics "
APSY,3,7465,"Introduces psychometric theory, selection, and use of standardized aptitude, ability, achievement, interest, and personality tests in the counseling process from a social justice perspective. Includes measurement concepts essential to test interpretation, and experience in evaluating strengths, weaknesses, and biases of various testing instruments. Students will  gain laboratory experience in administration, scoring, and interpretation of psychological tests.",Psychological Testing 
ERME,3,7466,"This course addresses the theoretical and philosophical foundations of program evaluation, with emphasis on the roles of social and political theory, methodology, epistemology, and philosophy of science in various models of evaluation in education. Each evaluation model will be examined in terms of the purpose, knowledge construction, the role of the evaluator, relationship to objectives, relationship to policy and decision-making, criteria, and design. The course also includes a focus on issues of value-neutrality and value judgment.",Program Evaluation I 
ERME,3,7467,"This course will cover the basic steps in planning and carrying out a program evaluation. Topics covered will include identification and selection of measurable objectives, choice of criteria, instruments, addressing limitations related to various issues, analysis of data, interpretation and reporting of data, and budgeting. Standards, competencies, and ethical considerations for program evaluation will also be covered.",Program Evaluation II 
ERME,3,7468,"An introduction to descriptive and inferential statistics. In particular, students will learn descriptive statistics, graphical and numerical representation of information; measures of location, dispersion, position, and dependence; the normal distribution; and exploratory data analysis. Also, students will be introduced to inferential statistics, point and interval estimation, tests of statistical hypotheses, sampling distribution of t, and inferences involving one or more populations, as well as ordinary least squares regression and chi-square analyses. Provides computer instruction on PC and Mac platforms and in the SPSS statistical package.",Introductory Statistics 
ERME,3,7469,"Topics and computer exercises address tests of means, partial and part correlations, multiple regression, analysis of variance with planned and post hoc comparisons, analysis of covariance, repeated measures analysis, elements of experimental design, and power analysis.",Intermediate Statistics 
NURS,3,7470,"This course is the first of a series in theories, relevant to advanced practice nurses in Family and Community Health specialties. It focuses on concepts, theories and research needed to thrive in the advanced practice role. Emphasis is on health promotion: helping individuals, families, and aggregates to attain optimum levels of wellness. Theories and related research from nursing and other disciplines are integrated, and innovative health promotion programs or practice models are showcased.",Community and Family Health Advanced Theory I 
APSY,3,7471,"This course develops a critical framework for understanding the psychological and social effects of selected natural and unnatural disasters and current responses to them.  Course goals include: the development of a critical understanding of gendered oppression in contexts of war and humanitarian crises; an analysis of selected psychosocial interventions in the context of development and humanitarian aid; a critical analysis of international human rights as potential resources; and, the formulation of programmatic responses for mental health and human rights workers seeking to creatively respond to women and child survivors in collaboration with community-based indigenous workers and advocates.",Psychological Responses to Humanitarian Crises 
EDUC,3,7472,"Collaboratively developed and taught course that explores major theories of literary criticism and investigates how classroom teachers can develop curriculum and instruction that apply these forms to analysis and discussion of text in the classroom. Students will read, discuss, and analyze six major works and examine ways of teaching and viewing texts through several critical theory lenses. Pedagogy also emphasizes culturally relevant strategies for helping mainstream, special needs, and linguistically different learners access understanding about theory and content. Additional readings address theories of literary criticism and theories of curriculum and instruction.",Theory and Pedagogy in the Language Arts Classroom 
EDUC,3,7473,"In this course, developing and sustaining a writing curriculum for teachers in K-12 will be practiced and discussed, including a variety of pedagogical approaches to developing a sustained and enjoyable classroom writing culture.  The primary emphasis will be on learning through doing--students will write in a variety of genres themselves (poetry, short fiction, memoir, reader response essay) with group discussion on process and implementation in their individual classrooms and based on their own students' needs.  Grade is based on a portfolio of finished writing and a strategic plan for implementing writing protocols and ideas in the classroom.",Teaching Writing 
THEO,3,7486,"This course explores the religious and ethical dimensions of citizenship, with particular attention to the points at which religious and political allegiances conflict or appear to conflict. With an eye toward the contemporary American context, we will draw upon diverse political philosophies, faith traditions, historical periods and geographic regions for insight. We will consider the nature of this conflict between God and country, attempts to resolve it in theory and practice, and contemporary issues that exemplify it. Among the many questions we will ask: Are patriotism and faith compatible?  What is the difference between a good person and a good citizen? (Can we be one but not the other?)  What are the limits of religious tolerance in a diverse society? How can we educate the next generation to sustain the values and institutions we hold dear?",For God & Country: Thinking about Religion & Citizenship 
THEO,3,7487,"This course explores the religious and ethical dimensions of citizenship, with particular attention to the points at which religious and political allegiances conflict or appear to conflict. With a focus on the contemporary American context, we will draw upon diverse political philosophies, faith traditions, historical periods and geographic regions for insight. We will consider the nature of this conflict between God and country, attempts to resolve it in theory and practice, and contemporary issues that exemplify it. Among the topics we consider are pluralism, religious freedom, patriotism, civic education, prophetic voices, civil disobedience.",Citizenship in American Political Theology and Political Philosophy 
NURS,3,7490,"This course is an in-depth study of the anatomy, physiology, and pathophysiology of the respiratory system and related anesthesia implications for the whole person. It complements physiologic principles learned in master's core courses. The concepts of ventilation and perfusion as well as oxygen transport will be examined. Assessment of baseline pulmonary function and alterations seen in common disease states will be reviewed. The effect of compromised pulmonary function and implications for the patient and the anesthesia plan will be discussed. The effect of surgery and anesthesia on the respiratory system will be emphasized.",Physiologic Variables for Nurse Anesthesia IRespiratory 
